City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2011_yoy,2012_yoy,2013_yoy,2014_yoy,2015_yoy,2016_yoy,2017_yoy,2018_yoy,2019_yoy,2020_yoy,2021_yoy,2022_yoy,2023_yoy,2024_yoy
Lewisville,TX,95930.0,97636.0,99703.0,101156.0,102963.0,103956.0,105030.0,106439.0,106938.0,109212.0,126431.0,127253.0,131639.0,134408.0,135983.0,0.0177838006880016,0.0211704699086402,0.0145732826494689,0.0178634979635414,0.009644241135165,0.0103312940090038,0.0134152147005617,0.0046881312300942,0.0212646580261459,0.1576658242683954,0.0065015700263384,0.0344667709209213,0.0210347997174089,0.0117180524968751
Little Rock,AR,193972.0,195292.0,196564.0,197143.0,197595.0,198178.0,198631.0,198314.0,197484.0,197312.0,202607.0,202141.0,203416.0,204235.0,204774.0,0.0068051058915719,0.006513323638449,0.0029456055025335,0.0022927519617739,0.002950479516182,0.0022858238553219,-0.0015959241004677,-0.0041852819266415,-0.0008709566344615,0.0268356714239377,-0.0023000192490881,0.0063074784432648,0.0040262319581547,0.002639116703797
Long Beach,CA,462431.0,464512.0,466873.0,468000.0,469109.0,470128.0,468719.0,466646.0,465865.0,462628.0,465593.0,455157.0,454168.0,451762.0,450901.0,0.0045001308303292,0.0050827535133645,0.0024139326969004,0.0023696581196581,0.0021722030487583,-0.0029970561208862,-0.0044226924873965,-0.0016736455471599,-0.006948364869651,0.0064090370664983,-0.0224144263337292,-0.0021728766118064,-0.0052975991263144,-0.0019058707903719
Longmont,CO,86440.0,87691.0,88903.0,90221.0,90623.0,92280.0,93269.0,94637.0,96536.0,97261.0,99206.0,99741.0,99006.0,99105.0,99818.0,0.0144724664507172,0.0138212587380689,0.0148251465079918,0.0044557253854424,0.0182845414519492,0.010717381881231,0.0146672527849553,0.0200661474898823,0.0075101516532692,0.019997738045054,0.0053928189827228,-0.0073690859325653,0.0009999393976122,0.007194389788608
Los Angeles,CA,3795512.0,3820876.0,3851202.0,3881622.0,3909901.0,3938568.0,3963226.0,3975788.0,3977596.0,3979576.0,3896329.0,3830987.0,3832998.0,3847428.0,3878704.0,0.0066826293791193,0.0079369233652178,0.007898832624204,0.0072853564824189,0.0073318991964246,0.0062606510792755,0.0031696400861318,0.0004547526175942,0.0004977881112108,-0.0209185601682189,-0.0167701444102897,0.0005249299984573,0.003764677153497,0.0081290670026833
Lowell,MA,106782.0,107774.0,108803.0,109757.0,110537.0,111142.0,111226.0,111738.0,111362.0,110997.0,115834.0,117970.0,118510.0,119153.0,120418.0,0.0092899552359011,0.0095477573440718,0.0087681405843588,0.0071066082345545,0.0054732804400336,0.0007557898904104,0.0046032402495819,-0.0033650145876962,-0.0032775991810491,0.0435777543537212,0.0184401816392423,0.0045774349410867,0.0054257024723652,0.0106166021837469
Madison,AL,43556.0,44304.0,45189.0,45929.0,46636.0,47170.0,48158.0,49207.0,50491.0,51593.0,57310.0,58337.0,59866.0,61022.0,64029.0,0.0171732941500596,0.0199756229685807,0.0163756666445373,0.0153933244790872,0.0114503816793893,0.0209455162179351,0.0217824660492545,0.0260938484361981,0.0218256719019231,0.1108096059542961,0.0179200837550165,0.0262097810994737,0.0193097918685063,0.0492773098226869
Madison,WI,233730.0,236908.0,239880.0,243233.0,245848.0,248788.0,252677.0,255786.0,257854.0,259680.0,274884.0,271139.0,277416.0,281162.0,285300.0,0.0135968852949985,0.0125449541594205,0.0139778222444555,0.0107510082924603,0.0119586085711496,0.0156317828834188,0.0123042461324141,0.008084883457265,0.0070815267554507,0.0585489833641404,-0.0136239286389895,0.0231504873883875,0.0135031865501629,0.0147174938291803
Mansfield,TX,57088.0,58331.0,59682.0,61228.0,62605.0,64705.0,66253.0,68841.0,70796.0,72419.0,72806.0,74494.0,76976.0,79063.0,80803.0,0.0217734024663677,0.0231609264370574,0.0259039576421701,0.0224897105899261,0.0335436466735883,0.0239239625994899,0.0390623820808114,0.0283987739864325,0.022925024012656,0.0053439014623234,0.0231849023432134,0.0333181195801004,0.0271123467054666,0.0220077659587923
Maple Grove,MN,61778.0,63196.0,64504.0,65442.0,66966.0,68405.0,69678.0,70812.0,71711.0,72622.0,70302.0,70625.0,70687.0,71541.0,72739.0,0.0229531548447667,0.0206975125007911,0.014541733845963,0.0232877968277253,0.0214885165606427,0.0186097507492142,0.0162748643761302,0.0126955883183641,0.0127037692962028,-0.0319462421855636,0.0045944638843845,0.0008778761061946,0.0120814294000311,0.016745642358927
Marietta,GA,56708.0,57348.0,58167.0,58819.0,59547.0,59845.0,60679.0,60679.0,60647.0,60867.0,61036.0,61394.0,62772.0,63099.0,63122.0,0.0112858855893348,0.0142812303829252,0.0112091048188835,0.0123769530253829,0.0050044502661762,0.0139360013367867,0.0,-0.0005273653158423,0.0036275495902517,0.0027765455829924,0.0058653909168359,0.0224451900837215,0.0052093290001911,0.0003645065690422
Melbourne,FL,76363.0,76537.0,76854.0,77393.0,78276.0,79323.0,80656.0,81822.0,82603.0,83029.0,85080.0,86063.0,86737.0,87396.0,87561.0,0.0022785904168249,0.0041417876321256,0.0070132979415515,0.01140930058274,0.0133757473555112,0.0168047098571662,0.0144564570521721,0.0095451101170834,0.0051571976804716,0.0247022124799768,0.0115538316878232,0.0078314722935523,0.0075976803440285,0.0018879582589592
Memphis,TN,652326.0,655341.0,658786.0,657146.0,654990.0,654106.0,652548.0,650878.0,651104.0,651073.0,628388.0,622541.0,618468.0,614587.0,610919.0,0.0046219221677504,0.0052568052357474,-0.0024894275227463,-0.0032808538741771,-0.0013496389257851,-0.0023818769434923,-0.0025591987102864,0.0003472232891571,-4.761144149014597e-05,-0.0348424831009733,-0.0093047607529106,-0.0065425409732049,-0.0062751831946034,-0.0059682355793402
Mesa,AZ,440993.0,447681.0,456968.0,464803.0,473132.0,481811.0,490695.0,500021.0,507945.0,518012.0,505950.0,509284.0,512545.0,513993.0,517151.0,0.0151657736063837,0.0207446820392198,0.0171456206999177,0.0179194196250884,0.018343718032177,0.0184387654080126,0.0190056960026085,0.0158473344119546,0.0198190748998415,-0.023285174860814,0.0065895839509832,0.0064031071072328,0.0028251177945351,0.0061440525454626
Miami,FL,400779.0,406593.0,411149.0,415661.0,425110.0,434738.0,449149.0,456617.0,462819.0,467963.0,442828.0,441630.0,456736.0,470677.0,487014.0,0.0145067481080595,0.0112053085026058,0.0109741237361637,0.0227324670825504,0.0226482557455717,0.0331487010567284,0.0166269990582189,0.0135824991185172,0.011114496163727,-0.0537115113801732,-0.0027053393191035,0.0342051038199397,0.0305231030617249,0.0347095779058675
Miami Beach,FL,87722.0,88713.0,89566.0,90152.0,90184.0,90570.0,90652.0,90642.0,89808.0,88885.0,82475.0,80893.0,81240.0,82248.0,83251.0,0.0112970520507968,0.0096152762278358,0.0065426612777169,0.0003549560741858,0.0042801383837487,0.0009053770564204,-0.0001103119622291,-0.0092010326338783,-0.0102774808480313,-0.0721156550599088,-0.0191815701727796,0.0042896171485789,0.0124076809453471,0.0121948254060889
Miami Gardens,FL,107516.0,108859.0,110056.0,110842.0,110943.0,111561.0,111884.0,112220.0,111144.0,110001.0,111445.0,111583.0,112231.0,114525.0,116173.0,0.0124911641058075,0.0109958753984512,0.0071418187104746,0.0009112069432164,0.0055704280576512,0.0028952770233325,0.0030031103643058,-0.0095883086793797,-0.010283955949039,0.0131271533895146,0.00123827897169,0.005807336242976,0.0204399853872815,0.01438987120716
Midland,TX,111276.0,113941.0,119794.0,124163.0,128352.0,133440.0,134935.0,136205.0,142173.0,146038.0,133245.0,131918.0,135099.0,139488.0,143687.0,0.0239494590028397,0.0513686908136667,0.0364709417833948,0.0337379090389246,0.0396409872849663,0.0112035371702637,0.0094119390817801,0.0438163063029991,0.027185189874308,-0.0876004875443377,-0.0099590979023603,0.0241134644248699,0.0324872871005706,0.0301029479238357
Milpitas,CA,66729.0,67124.0,68862.0,69944.0,73560.0,77485.0,77829.0,77874.0,80208.0,84196.0,79786.0,77408.0,77619.0,78421.0,79746.0,0.0059194652999445,0.0258923782849651,0.0157125845894687,0.0516985016584696,0.0533578031538879,0.0044395689488288,0.0005781906487299,0.0299714924108174,0.0497207261121085,-0.0523777851679414,-0.0298047276464542,0.0027258164530797,0.0103325216763936,0.0168959844939493
Minneapolis,MN,383067.0,388052.0,392768.0,400070.0,407067.0,411030.0,415079.0,420925.0,424903.0,429606.0,430738.0,427853.0,422613.0,426569.0,428579.0,0.0130133893026546,0.0121530104212837,0.0185911275867687,0.017489439348114,0.0097354980875384,0.0098508624674597,0.0140840659247998,0.0094506147175862,0.011068408554423,0.0026349725096949,-0.0066978070195803,-0.0122471970513237,0.0093608100082108,0.0047120161099376
Moreno Valley,CA,194240.0,196590.0,198214.0,200195.0,201831.0,202919.0,204711.0,206741.0,208889.0,213055.0,208862.0,210924.0,211851.0,212770.0,213919.0,0.0120984349258649,0.0082608474490055,0.0099942486403584,0.0081720322685381,0.0053906486119575,0.0088311099502757,0.0099164187561977,0.0103898114065424,0.0199436064129753,-0.0196803642252,0.0098725474236577,0.004394947943335,0.0043379545057611,0.0054001973962494
Mount Pleasant,SC,68509.0,69807.0,72172.0,74906.0,77937.0,81617.0,84476.0,87295.0,89869.0,91684.0,91251.0,92962.0,94688.0,95495.0,95604.0,0.018946415799384,0.0338791238700989,0.0378817269855345,0.0404640482738365,0.0472176244915765,0.0350294669002781,0.0333704247360197,0.0294862248696947,0.0201960631585975,-0.0047227433358055,0.0187504794468005,0.0185667261891955,0.0085227272727272,0.0011414210168071
Mountain View,CA,74236.0,75108.0,76507.0,77955.0,79150.0,80345.0,80821.0,81189.0,83168.0,82739.0,82773.0,82247.0,82339.0,83938.0,87316.0,0.0117463225389298,0.0186265111572668,0.0189263727502058,0.0153293566801359,0.0150979153506001,0.0059244508058995,0.0045532720456317,0.0243752232445282,-0.0051582339361292,0.0004109307581672,-0.0063547291991349,0.001118581832772,0.0194197160519316,0.0402439896113798
Murfreesboro,TN,109572.0,111901.0,114141.0,117042.0,120808.0,125958.0,131409.0,136217.0,141442.0,146900.0,153816.0,156473.0,162595.0,166023.0,168387.0,0.0212554302193991,0.0200176942118479,0.0254159329250663,0.0321764836554399,0.0426296271770081,0.0432763302053065,0.036588057134595,0.0383579142104142,0.0385882552565716,0.0470796460176991,0.0172738856815935,0.0391249608558665,0.0210830591346597,0.014238990983177
Napa,CA,77185.0,77679.0,78168.0,78728.0,79384.0,79636.0,79616.0,79083.0,78946.0,78130.0,79341.0,79131.0,78174.0,77542.0,76921.0,0.0064002072941633,0.0062951376819989,0.0071640569030805,0.0083324865359211,0.003174443212738,-0.0002511426992817,-0.0066946342443729,-0.0017323571437603,-0.0103361791604387,0.0154998080122872,-0.0026468030400423,-0.0120938696591727,-0.0080845293831708,-0.008008563101287
Naperville,IL,142402.0,143205.0,144017.0,144892.0,146193.0,146975.0,147192.0,147619.0,148090.0,148449.0,149434.0,149535.0,150355.0,151166.0,153124.0,0.0056389657448631,0.0056701930798505,0.0060756716221001,0.0089791016757308,0.0053490933218416,0.0014764415716958,0.0029009728789608,0.003190646190531,0.0024242014990883,0.0066352754144521,0.0006758836677061,0.0054836660313638,0.0053939011007282,0.0129526480822407
New Braunfels,TX,58059.0,59319.0,60885.0,63025.0,65902.0,70133.0,73351.0,78902.0,84495.0,90209.0,91683.0,99130.0,104840.0,111202.0,116477.0,0.0217020616958611,0.0263996358670914,0.0351482302701814,0.0456485521618405,0.0642013899426421,0.0458842484992799,0.0756772232144074,0.0708854021444323,0.0676253032723829,0.0163398330543515,0.0812255270879007,0.0576011298295167,0.0606829454406715,0.047436197190698
New Brunswick,NJ,54886.0,55296.0,55404.0,55896.0,55882.0,56009.0,56183.0,56120.0,55878.0,55676.0,55298.0,56310.0,56143.0,56567.0,57487.0,0.0074700287869402,0.001953125,0.0088802252544942,-0.0002504651495634,0.0022726459325006,0.0031066435751397,-0.0011213356353345,-0.0043121881682109,-0.0036150184330147,-0.0067892808391407,0.0183008427067886,-0.0029657254484105,0.0075521436332223,0.0162638994466738
New Haven,CT,129816.0,130845.0,131114.0,130906.0,130611.0,130383.0,130417.0,130653.0,129993.0,130250.0,129314.0,134088.0,134684.0,136144.0,137562.0,0.0079266038084673,0.0020558676296381,-0.0015864057232637,-0.0022535254304615,-0.0017456416381468,0.000260770192433,0.001809580039412,-0.0050515487589263,0.0019770295323594,-0.0071861804222648,0.0369178897876486,0.0044448421931865,0.0108401888865789,0.0104154424726759
New Orleans,LA,347772.0,360735.0,369787.0,378637.0,383940.0,389742.0,391843.0,391493.0,391004.0,390144.0,383374.0,377547.0,370473.0,365167.0,362701.0,0.0372744211724923,0.0250932124689869,0.023932696390084,0.0140054986702303,0.0151117362087826,0.0053907456727784,-0.0008932148845328,-0.0012490644788029,-0.0021994659901177,-0.0173525672572178,-0.0151992571222878,-0.0187367400615022,-0.014322231309704,-0.006753074620653
New York,NY,8190209.0,8272948.0,8346693.0,8396091.0,8433806.0,8463049.0,8469153.0,8437478.0,8390081.0,8336817.0,8740306.0,8453772.0,8356179.0,8390888.0,8478072.0,0.0101021842055556,0.0089139929321446,0.0059182720629595,0.0044919713233217,0.0034673550707711,0.0007212530613966,-0.0037400434258301,-0.0056174368691687,-0.0063484488409587,0.0483984475130016,-0.0327830627440274,-0.0115443141830652,0.0041536927344423,0.0103903186408875
Newport Beach,CA,85329.0,86073.0,86522.0,86877.0,86688.0,86585.0,86510.0,85740.0,85074.0,84534.0,85163.0,84343.0,83648.0,83091.0,82970.0,0.0087191927715079,0.0052165022713278,0.0041030027045144,-0.0021754894851341,-0.001188169066076,-0.0008662008431021,-0.0089007051207952,-0.0077676696990902,-0.0063474151914803,0.0074407930536825,-0.0096285945774573,-0.0082401621948472,-0.006658856159143,-0.0014562347305965
Norfolk,VA,242999.0,243655.0,246149.0,245468.0,246576.0,246457.0,245680.0,244543.0,243585.0,242742.0,237813.0,234920.0,232766.0,231378.0,231105.0,0.0026995995868295,0.010235784203074,-0.0027666169677715,0.0045138266495021,-0.0004826098241515,-0.0031526797778111,-0.0046279713448388,-0.0039175114397059,-0.003460804236714,-0.0203055095533529,-0.0121650204152001,-0.0091690788353482,-0.0059630702078482,-0.0011798874568887
North Charleston,SC,97949.0,99898.0,101994.0,104050.0,106754.0,108597.0,109738.0,110820.0,113077.0,115382.0,115613.0,117633.0,118745.0,121740.0,126005.0,0.0198981102410438,0.0209814010290496,0.0201580485126576,0.0259875060067275,0.0172639901080989,0.0105067359135151,0.0098598480016038,0.0203663598628406,0.0203843398745987,0.0020020453796952,0.0174720835892157,0.009453129648993,0.0252221146153522,0.035033678330869
North Las Vegas,NV,216836.0,218291.0,221856.0,225346.0,228680.0,232537.0,236513.0,240504.0,245349.0,251974.0,261173.0,271063.0,280093.0,286692.0,294034.0,0.0067101403825932,0.0163314108231672,0.0157309245636809,0.0147950263150887,0.0168663634773482,0.0170983542404004,0.0168743367172206,0.0201451950903103,0.0270023517519941,0.0365077349250319,0.0378676203129726,0.0333132887926423,0.0235600318465652,0.0256093647538124
Oakland,CA,391406.0,396086.0,401104.0,406648.0,412901.0,418211.0,420947.0,424382.0,429056.0,433031.0,440983.0,436836.0,436544.0,439455.0,443554.0,0.0119568938646827,0.0126689658306529,0.0138218516893374,0.0153769353347366,0.0128602255746534,0.0065421521672074,0.0081601721831964,0.0110136622194155,0.0092645249105011,0.0183635813602259,-0.0094039906300242,-0.0006684430770357,0.0066682854420173,0.0093274624250492
Ocala,FL,56565.0,56707.0,56783.0,56804.0,57178.0,57719.0,58460.0,59091.0,60274.0,60786.0,63885.0,64392.0,65655.0,68829.0,70251.0,0.0025103862812693,0.0013402225474809,0.0003698289981156,0.0065840433772269,0.0094616810661443,0.0128380602574542,0.0107937050975025,0.0200199692000473,0.0084945415933901,0.0509821340440233,0.0079361352430147,0.0196142377935147,0.0483436143477267,0.0206598962646558
Oceanside,CA,168079.0,170008.0,171590.0,173175.0,174318.0,175189.0,175451.0,175884.0,175758.0,175742.0,174071.0,173023.0,171929.0,171069.0,170941.0,0.0114767460539389,0.0093054444496729,0.0092371350311789,0.0066002598527501,0.0049966153810851,0.0014955276872406,0.0024679255176659,-0.0007163812512792,-9.103426302074444e-05,-0.0095082564213449,-0.0060205318519454,-0.0063228588106783,-0.005002064805821,-0.0007482360918693
Olathe,KS,126269.0,128325.0,129963.0,131798.0,132839.0,134298.0,135928.0,137526.0,139758.0,140545.0,141560.0,142958.0,144741.0,147145.0,149035.0,0.0162826980494024,0.0127644652250146,0.0141194032147611,0.0078984506593423,0.0109832202892222,0.0121371874488078,0.0117562238832323,0.0162296583918677,0.0056311624379284,0.00722188622861,0.0098756710935292,0.0124721946305908,0.0166089774148306,0.0128444731387406
Omaha,NE,459659.0,462101.0,465261.0,468086.0,470423.0,472638.0,475044.0,476271.0,477299.0,478192.0,492783.0,488727.0,486666.0,486780.0,489265.0,0.0053126339308052,0.0068383318798271,0.0060718607405305,0.0049926722867165,0.004708528281993,0.0050905767204499,0.0025829186349053,0.00215843500864,0.0018709446280004,0.0305128483956235,-0.0082308034165139,-0.0042170782461374,0.0002342468962286,0.0051049755536381
Ontario,CA,164377.0,165756.0,166630.0,167096.0,168097.0,170210.0,172561.0,175334.0,180718.0,185010.0,175723.0,178274.0,180736.0,182782.0,185285.0,0.0083892515376238,0.0052728106373223,0.0027966152553561,0.0059905682960693,0.0125701232026746,0.0138123494506785,0.0160696797074657,0.0307071075775377,0.0237497094921369,-0.0501972866331549,0.0145171662218377,0.0138102022729057,0.0113203788951841,0.0136939085905614
Orange,CA,137103.0,138539.0,139372.0,139972.0,139424.0,140503.0,140581.0,140251.0,139449.0,138669.0,139481.0,137834.0,137886.0,138246.0,137941.0,0.0104738773039247,0.0060127473130309,0.0043050253996498,-0.0039150687280313,0.0077389832453523,0.0005551482886486,-0.0023474011424018,-0.0057183192989711,-0.0055934427640212,0.0058556706978488,-0.0118080598791233,0.0003772654062132,0.0026108524433227,-0.0022062121146362
Orlando,FL,239326.0,243620.0,249935.0,255135.0,262469.0,270786.0,278512.0,281804.0,285903.0,287442.0,307868.0,309928.0,318821.0,327390.0,334854.0,0.0179420539348002,0.0259215171168212,0.0208054094064456,0.0287455660728633,0.0316875516727689,0.028531755703766,0.0118199574883667,0.014545570680331,0.0053829445651147,0.0710612923650684,0.0066911793365988,0.0286937611316176,0.0268771505013785,0.0227984972051681
Overland Park,KS,174040.0,176034.0,178683.0,180932.0,183980.0,186222.0,189302.0,191327.0,192724.0,195494.0,197852.0,199088.0,200353.0,201223.0,202893.0,0.0114571362905079,0.015048229319336,0.0125865359323494,0.016846107930051,0.0121861071855636,0.0165393992116935,0.0106971928452948,0.0073016354199877,0.0143728855773022,0.012061751255793,0.0062470937872753,0.0063539741219963,0.0043423357773529,0.0082992500857257
Oxnard,CA,198539.0,199968.0,201105.0,202835.0,204560.0,206228.0,207455.0,208831.0,209271.0,208881.0,201908.0,201774.0,200499.0,199764.0,200616.0,0.0071975783095512,0.0056859097455592,0.0086024713458143,0.0085044494293391,0.0081540868204927,0.0059497255464825,0.0066327637318936,0.0021069668775229,-0.0018636122539673,-0.033382643706225,-0.0006636686015412,-0.0063189509054684,-0.0036658536950308,0.0042650327386315
Palm Bay,FL,104138.0,104131.0,104819.0,105329.0,106237.0,108160.0,110289.0,112217.0,113854.0,115552.0,120168.0,122994.0,129405.0,136084.0,142023.0,-6.721849853079567e-05,0.0066070622581171,0.0048655301042749,0.0086206078098149,0.0181010382446793,0.0196838017751479,0.0174813444677166,0.0145878075514405,0.0149138370193405,0.0399473829963998,0.0235170760934691,0.0521244938777501,0.0516131525056991,0.043642162193939
Palm Beach Gardens,FL,50012.0,50563.0,51320.0,52221.0,53388.0,54437.0,55536.0,56360.0,57007.0,57704.0,59248.0,59552.0,60678.0,62113.0,63284.0,0.0110173558345996,0.0149714217906374,0.0175565081839438,0.0223473315332912,0.019648610174571,0.0201884747506291,0.0148372227023912,0.0114797728885734,0.0122265686670058,0.0267572438652433,0.0051309748852281,0.0189078452444922,0.0236494281288111,0.0188527361421924
Palm Desert,CA,48684.0,49251.0,49775.0,50357.0,50916.0,51552.0,52077.0,52794.0,53129.0,53275.0,51196.0,51542.0,51787.0,52284.0,53147.0,0.011646536849889,0.0106393778806521,0.0116926167754897,0.0111007407113211,0.0124911619137402,0.0101838919925512,0.0137680741978224,0.0063454180399287,0.0027480283837452,-0.039023932426091,0.0067583404953511,0.0047534049901051,0.0095970031088883,0.0165060056613878
Parker,CO,45540.0,46116.0,47054.0,48364.0,49508.0,51112.0,52714.0,54261.0,55813.0,57706.0,58853.0,60456.0,61279.0,62918.0,65473.0,0.0126482213438735,0.0203400121432908,0.0278403536362477,0.0236539574890414,0.0323988042336592,0.0313429331663797,0.0293470425313958,0.0286024953465656,0.0339168294125024,0.0198766159498145,0.0272373540856031,0.0136132062987958,0.0267465200150133,0.0406084109475825
Pasadena,CA,137111.0,137652.0,138097.0,139292.0,139529.0,141025.0,141601.0,141757.0,140906.0,141029.0,139373.0,137039.0,135654.0,135699.0,137195.0,0.0039457082218056,0.0032327899340365,0.0086533378712064,0.0017014616776268,0.0107217854352858,0.0040843822017372,0.0011016871349778,-0.0060032308810146,0.0008729223737811,-0.0117422657751242,-0.0167464286483034,-0.0101066119863688,0.0003317263036843,0.0110243995902696
Pensacola,FL,52014.0,51848.0,52149.0,52270.0,52434.0,52473.0,52662.0,52525.0,52637.0,52975.0,54481.0,53982.0,53991.0,53840.0,53898.0,-0.0031914484561848,0.0058054312606079,0.0023202745977871,0.0031375550028697,0.0007437921959034,0.0036018523812246,-0.0026014963351183,0.0021323179438362,0.0064213386021239,0.028428504011326,-0.0091591564031497,0.0001667222407469,-0.0027967624233668,0.001077265973254
Peoria,AZ,154846.0,155014.0,155326.0,156354.0,157770.0,160431.0,164212.0,168192.0,172263.0,175961.0,191989.0,194946.0,197869.0,199649.0,199924.0,0.0010849489169884,0.0020127214316126,0.0066183382048079,0.0090563720787443,0.016866324396273,0.023567764334823,0.0242369619759822,0.0242044805936073,0.0214671751914224,0.0910883661720494,0.0154019240685664,0.0149938957454884,0.0089958507901692,0.0013774173674799
Pflugerville,TX,48717.0,50273.0,51988.0,53813.0,54714.0,57241.0,59500.0,63260.0,64172.0,65380.0,65490.0,66508.0,65873.0,65927.0,66819.0,0.0319395693495083,0.0341137389851411,0.0351042548280372,0.0167431661494434,0.0461856197682494,0.0394647193445257,0.0631932773109243,0.0144166930129623,0.0188244093997382,0.0016824717038849,0.0155443579172392,-0.0095477235821254,0.0008197592336769,0.013530116644167
Philadelphia,PA,1528283.0,1540466.0,1551824.0,1558313.0,1565460.0,1571065.0,1576051.0,1580601.0,1583592.0,1584064.0,1600788.0,1589918.0,1570554.0,1563349.0,1573916.0,0.0079716911069481,0.0073730935963533,0.0041815308952561,0.0045863700039722,0.0035804172575473,0.0031736433565765,0.0028869624142873,0.0018923181751751,0.0002980565701266,0.0105576542361924,-0.0067904057251803,-0.0121792444641799,-0.0045875531818708,0.0067592073171121
Phoenix,AZ,1449038.0,1469796.0,1499274.0,1526491.0,1555445.0,1583690.0,1612199.0,1633560.0,1654675.0,1680992.0,1612593.0,1625132.0,1644798.0,1656231.0,1673164.0,0.0143253662084776,0.0200558444845407,0.0181534529378886,0.0189676847095724,0.018158790571187,0.0180016291067064,0.0132496050425536,0.0129257572418521,0.0159046338404822,-0.0406896641982829,0.0077756755734397,0.0121011708587363,0.0069510055338102,0.0102238153977313
Pinellas Park,FL,49532.0,49944.0,50202.0,50532.0,51410.0,51989.0,52615.0,52940.0,53157.0,53637.0,53393.0,53332.0,53808.0,53789.0,53503.0,0.0083178551239602,0.0051657856799615,0.0065734432891119,0.0173751286313623,0.0112624003112234,0.012041008674912,0.0061769457379074,0.0040989799773328,0.0090298549579547,-0.0045490985700169,-0.001142471859607,0.0089252231305782,-0.0003531073446327,-0.0053170722638457
Pittsburgh,PA,305283.0,306012.0,306355.0,306902.0,305964.0,304070.0,304643.0,301494.0,300570.0,300286.0,302798.0,305427.0,303057.0,304766.0,307668.0,0.0023879482316408,0.0011208710769512,0.0017855102740284,-0.00305635023558,-0.0061902707508072,0.0018844345052126,-0.0103366891738855,-0.0030647376067185,-0.0009448714109857,0.008365358358365,0.0086823558940283,-0.0077596283236256,0.0056392031861992,0.0095220595473248
Plano,TX,261234.0,267035.0,272329.0,274708.0,278226.0,283887.0,287269.0,287715.0,288747.0,287677.0,286422.0,288876.0,291079.0,293413.0,293286.0,0.0222061446825451,0.0198251165577546,0.0087357571173103,0.0128063252617324,0.0203467684544219,0.0119131908118371,0.0015525517894377,0.0035868828528231,-0.0037056662060558,-0.0043625315892476,0.008567777614848,0.0076261094725764,0.0080184417288777,-0.0004328369908627
Plantation,FL,85331.0,86874.0,87928.0,90051.0,90968.0,91904.0,92767.0,93824.0,94019.0,94580.0,92088.0,93210.0,96960.0,98542.0,100694.0,0.0180825256940619,0.012132513755554,0.0241447547993813,0.0101831184550976,0.0102893325125318,0.009390233286908,0.01139413800166,0.0020783594815825,0.0059668790350886,-0.0263480651300486,0.0121839979150377,0.0402317347924042,0.01631600660066,0.021838403929289
Pleasanton,CA,70381.0,71133.0,72098.0,74026.0,77454.0,79265.0,82330.0,82831.0,82357.0,81777.0,79671.0,77691.0,76168.0,75588.0,75664.0,0.0106847018371435,0.0135661366735551,0.026741379788621,0.0463080539269986,0.0233816200583572,0.0386677600454172,0.0060852666099842,-0.005722495201072,-0.007042510047719,-0.0257529623243699,-0.024852204691795,-0.0196033002535686,-0.0076147463501733,0.0010054506006244
Pomona,CA,149107.0,149693.0,150453.0,151072.0,152225.0,152407.0,152445.0,152468.0,151925.0,151691.0,151065.0,147035.0,146743.0,146971.0,147966.0,0.0039300636455699,0.0050770577114494,0.0041142416568629,0.0076321224316882,0.0011955986204631,0.0002493323797463,0.0001508740857358,-0.0035614030485085,-0.0015402336679282,-0.0041268104238221,-0.0266772581339158,-0.0019859217193185,0.0015537368051627,0.0067700430697212
Pompano Beach,FL,100063.0,101756.0,102888.0,104183.0,105500.0,106937.0,109358.0,110354.0,111636.0,112118.0,111964.0,111522.0,113372.0,115903.0,118104.0,0.0169193408152863,0.0111246511262235,0.0125865018272296,0.01264121785704,0.0136208530805687,0.0226394980221999,0.0091077013112895,0.0116171593236312,0.0043176036404027,-0.0013735528639469,-0.0039476974741881,0.0165886551532433,0.0223247362664502,0.0189900175146458
Portland,OR,585429.0,595451.0,604264.0,609890.0,620510.0,631366.0,642720.0,647924.0,650837.0,654741.0,653166.0,642803.0,636093.0,634314.0,635749.0,0.0171190699469961,0.0148005461406564,0.0093105000463373,0.0174129761104461,0.0174952861355981,0.0179832300123858,0.0080968384366442,0.0044958976670103,0.0059984297143524,-0.0024055313475099,-0.0158657982809882,-0.0104386569446626,-0.0027967608510076,0.0022622865016379
Raleigh,NC,406353.0,413958.0,423304.0,431391.0,439503.0,449546.0,459469.0,465776.0,469314.0,474069.0,465861.0,471377.0,475200.0,491078.0,499825.0,0.0187152549630493,0.0225771696645553,0.0191044733808326,0.0188042865984686,0.0228508110297313,0.0220733806996391,0.0137267149688009,0.0075959259386486,0.0101318094069215,-0.0173139353132139,0.0118404416768091,0.008110281154999,0.0334132996632996,0.0178118343725436
Redlands,CA,68807.0,69320.0,69637.0,69800.0,70209.0,70625.0,71027.0,71342.0,71416.0,71513.0,73244.0,73230.0,72943.0,73232.0,74279.0,0.0074556367811414,0.0045729948066935,0.0023407096801987,0.0058595988538681,0.0059251662892221,0.00569203539823,0.004434933194419,0.0010372571556726,0.0013582390500728,0.0242053892299302,-0.0001911419365408,-0.0039191588146934,0.0039619977242504,0.0142970286213677
