City,State,2017,2018,2019,2020,2021,2022,2023,2024,2025
Pensacola,FL,0.060968447081966026,0.029920244431434373,0.03357015544963038,0.1015312279217726,0.13590076096505843,0.04189063053934783,-0.07109890598715451,-0.013755761209547801,0.02088212924397692
Smyrna,TN,-0.007711153365884238,0.12765137619958766,-0.007799275382780246,-0.015507948518497572,0.2677739300498332,0.04086980912126381,0.005188947226673957,-0.05367769899795516,-0.005299087329494689
Pinellas Park,FL,0.03890448351754472,0.06555066609482352,0.048452329992239695,-0.041948409552758026,0.2964789672740329,0.02026820174707966,-0.03671714391634617,0.05115763421627251,-0.053342877017890755
Texas City,TX,0.03133041345658083,0.023743177435989304,0.047214342347260185,0.008601034229313909,0.05956544490451465,0.07410986839608724,-0.007921003004056848,0.07429155813811672,-0.00911063301006576
Edina,MN,0.01766045111600456,0.018885604401082112,0.07729347937941244,-0.044661975938883436,0.06285977120458441,0.01317319992330046,-0.04107109141028409,0.08162564714858944,0.011726467033793542
Aliso Viejo,CA,0.006153815992218092,0.004305918116633389,0.020415734471579627,0.012286117433952581,0.31309788930387294,0.0471185096887643,0.005960896212916289,0.02289609343661292,0.007478523457014052
Dunwoody,GA,0.02370824505782121,0.020718316003357273,-0.0096871730419813,0.0017043208311304792,0.287118863220188,-0.0097532134300089,-0.08734678185092348,-0.04297322837633222,0.0519104205996026
Palm Desert,CA,0.08212516297351602,0.07782973499411994,0.06707539887211533,0.08213795220338471,0.5380597477119431,-0.09059868378770286,-0.08579333886640639,0.0072849700288939445,-0.02231014529128017
Collierville,TN,0.005598871197174837,0.1095199900180388,0.10890565348806547,-0.03521725629722883,0.25377727855570487,0.04110117771441191,-0.03985077009350135,0.0025630803717169304,-0.032223493664270464
Grapevine,TX,0.03035770486623912,0.008385104327678139,0.0035112033345263693,0.00989027836869849,0.18760020406676037,0.058917947779073554,0.011106317857422887,-0.0496331660313597,0.0007169373893496367
Draper,UT,0.0,0.19101800410444514,0.05706337023100727,-0.024940442364826176,0.1697414168689626,0.08065271777025651,-0.011478486983287017,-0.024161439908904958,0.013239711764807982
Mooresville,NC,-0.04900769565829599,0.044666979337779855,0.05408412362119819,0.07387864331351546,0.1706154575105292,0.029664392311066212,-0.05999406769500193,0.0014523915884625538,0.007371291488425857
Jeffersonville,IN,0.048842363176398784,0.16820325796394675,0.010490471983598537,0.042963442817103514,0.04711915662565902,0.13092098975589583,0.008570564728138885,-0.015627335336504067,0.030632828872830364
Coral Gables,FL,0.0332052804398173,-0.04926682998556342,0.02041430713881609,-0.06974972437123339,0.42245437778227846,0.06360377271410456,-0.08550619872511467,0.06676212979802543,0.06443138651866809
St. Louis Park,MN,0.07094852607678748,0.03098040971329752,0.019339389855513422,-0.015869605401825693,0.06657684354732618,0.03773114970820557,-0.0006746561074756352,0.023685282681386033,0.027500887597503132
Everett,MA,0.019399158769894287,0.05440919307422476,0.01863754119623917,-0.10023935048478883,0.15197790557327773,0.043119170997327094,0.030506907560192253,0.0505088340372819,-0.010908328197025252
Kyle,TX,-0.009309364916649798,0.0356918004485014,0.006556913135027598,0.006320004578344474,0.22436482071243247,0.00911363996611847,-0.06247521395822375,-0.10531081111280816,0.04459343542739602
Prescott Valley,AZ,0.0,0.02089999999999992,0.09013847889111504,0.12669001501597177,0.22561041501569945,-0.07569287072285391,-0.07264460139307571,-0.03173407945904316,0.03144249002045796
Charlottesville,VA,0.040642164485130694,0.010929341580590224,0.04339777753897778,-0.002675493123670103,0.13007524120201497,0.03478197924894122,0.035107482055086736,0.06211834806640981,-0.028545352958664005
Goose Creek,SC,0.0,-0.013000000000000012,0.0014832645260705046,0.053336152083396815,0.23406149440746704,0.07872987932169284,0.05048070810259264,-0.030239194274581882,0.019502119027287046
Littleton,CO,0.02757196375496851,0.04926283340132498,0.013624808007788758,0.029439898277125343,0.1568561720864976,0.08552940491125405,0.00845235406793865,-0.0405081380795802,-0.0034739446664335816
Ashburn,VA,0.043262604959127815,0.03569739821924234,0.011142371251763317,0.0032509165528162853,0.14824058985675204,0.05001237783761603,0.05195008677475843,0.0353745404076129,0.04202589904050136
Odenton,MD,0.004157852175153076,0.01792760510658753,0.03735377192265732,0.016092757304908334,0.14429398028438456,-0.033743298142240086,0.04807328438615399,0.039774507406154624,0.021242550995401066
The Colony,TX,0.03153755427520455,0.009428582104246797,0.028245015836666054,0.022841033425690105,0.21641894152147123,0.0427600159534971,0.011343312332761757,-0.06287827821392522,0.016558947418806813
Bremerton,WA,0.0,-0.0020000000000000018,0.0197629941059283,0.004864533699612039,0.33058987258441386,-0.10647672186463719,0.05370217387269571,-0.035096313500109555,0.012051033619250084
San Bruno,CA,0.03903412267739359,0.0765184731810773,-0.00446495651934764,-0.16562105436430508,0.12665424097573297,0.008034350217544839,0.006880570752015425,0.04501433159521184,0.026885572779858258
Gainesville,GA,0.07120863904559704,0.0008601396768705971,0.040163818387962236,0.08305069609766091,0.21126686004788953,0.0707937448909226,-0.01285771164369831,-0.05940594047327785,0.003525654904659614
Woodbridge,VA,0.020500323791877273,-0.0019101981977853733,0.03680478534764742,0.028223737525234993,0.09962454530710185,0.022051452915150094,0.037086374256088295,0.05496191199321232,0.024900439344173853
Waxahachie,TX,0.016143874550898163,-0.031078954808790082,0.005405615602757541,0.03267704086761358,0.12416981566655849,0.09403576283006831,-0.012503443884562149,0.0005152472558871413,-0.0065481873176476135
Annapolis,MD,0.0056294914983952005,0.019248928776992136,0.03883984969677767,0.05053920981486715,0.14121310314281232,-0.015632614383084165,0.04203625854770543,-0.0020610571868645566,0.001477916362079501
Culver City,CA,0.14605934021000433,0.10769967540731895,0.04071363082549562,-0.1413803489250508,0.18313010532117513,0.023962366348827313,-0.02821287374151571,0.005275402614512759,0.03403961658009913
Lynnwood,WA,0.024899163666637802,0.06326827099498744,-0.005708966831678541,0.014642562800594838,0.15270571469162508,0.07085819173188224,-0.0033267942344601398,0.005636734326072146,0.007405772661249532
Fort Lee,NJ,0.04439424369390399,-0.07247917069933785,0.05851042232738046,-0.06045578744018021,0.10862396310426448,0.01913427087749553,0.09278041173246998,-0.008558426220103721,0.15021582929333865
Issaquah,WA,-0.04793711763593145,0.05894551345840493,0.05494429025249303,-0.012496845863746442,0.14180949643126706,0.020053131843881467,-0.0017408284218720649,0.05544497414243965,0.05440394837371132
Tucker,GA,0.029056782921874413,0.04493875149827575,-0.014747716584993631,0.08960810566823896,0.22004627021352618,0.027558558621269658,-0.0011826608886390533,-0.033761047061228844,0.007255218063135338
Richfield,MN,0.09571024837936881,-0.056018175902673883,0.09103977066049329,-0.08600973190712458,0.052408766913284666,0.02064580658504389,-0.0177653981048993,0.023168201149449397,0.06925245460171614
Farmers Branch,TX,0.03651945549696323,0.062241548656081,-0.03938967173627239,-0.014691773180573797,0.15427007358025757,0.010634879697841937,-0.022747779313817107,-0.028488465777462557,0.005024723456307223
La Porte,TX,-0.07795682735401788,0.0734723451869892,0.00699015585007845,0.09977163249845544,0.04299427568247993,0.04759313957153988,0.04837331751896734,0.023981793218663672,-0.017296089110458435
West Hollywood,CA,0.005562741499973045,0.013577904923556705,0.03019513837725607,-0.07689970749799413,0.13079505411162473,0.011288435753953996,-0.03164745711916739,-0.00930894413523442,-0.006548708071388187
Douglasville,GA,0.07280761153039284,0.06663496830669535,0.08834538702959382,0.06252238673857291,0.1656134349707914,0.0620130622772217,-0.03699300217984347,-0.03696631471438505,0.016072786289706098
Woodstock,GA,0.06889457308317315,0.021616668970921626,0.0449308448136998,0.05285975209498095,0.29731164529871945,-0.042514991265804825,-0.00876883090708791,-0.03447875372406106,-0.005490849948393217
Panama City,FL,0.0,0.06542635715574319,0.0,0.0718635077492924,0.2687271284526864,-0.07024016217932738,-0.024597467338750234,0.0240212592599105,0.10623623419270833
Englewood,CO,0.03227068662263255,0.03556759059229497,0.026554973425537032,-0.011936963351868113,0.16167072494505996,0.05912406944833459,0.0012179645946703843,-0.03155451325507819,0.0038980510849289107
Kennesaw,GA,0.03314157551251706,0.04405994682710079,0.02490954548159041,0.06816640876982194,0.30416889298780636,-0.04565577644261132,-0.055640851058703866,-0.02053270318120537,0.01013127911994971
Wheat Ridge,CO,0.2543485324190131,0.049947391577162215,0.02802455181700303,-0.05508422350221953,0.21971493880142234,-0.0028246010519906717,0.04663704035604921,-0.01994998725346786,0.002040093412797539
Cleburne,TX,0.08248338535070965,0.037633452845529325,0.02541860997116019,0.03540522130356871,0.1417353376857302,0.048485442365904685,0.15086348876225086,-0.13747887234048806,-0.028887935297375433
Duluth,GA,0.058179582985580014,0.055624157916728256,0.03832248452760645,0.04157020599181971,0.29536622831686277,-0.01602164272989537,-0.05702487301518766,-0.018605803819162547,-0.009470488656223242
Dania Beach,FL,0.0037063154188781144,0.034745577239236436,0.11213268587131187,-0.027723446848678335,0.3550630769795846,0.05761168244045711,-0.013946853747670573,0.014923434577229333,-0.020712853682934518
LaGrange,GA,0.0284027547799115,0.046227801803864654,-0.006843890998752933,0.08925747513762339,0.1738286574326413,0.0421198712706623,0.08239899479109303,-0.013406899398748506,-0.11624446747718342
Lawrenceville,GA,0.08633518881669189,0.0381663141860209,0.034925802357095304,0.05088244459140223,0.28481259385130064,0.021758059811452624,-0.056299733761407955,-0.028351524456714627,-0.032421870907169636
Chamblee,GA,-0.010814228409766091,0.08008693897264263,0.016986378655654777,0.022997181133388445,0.2317254394937378,-0.04548183936537853,-0.06161220170847215,-0.011820530861466616,-0.023484692343739066
Morrisville,NC,0.08713645396955405,-0.0034411043745024017,0.06421471969434922,-0.0003078238667864053,0.21097179298863877,0.054933832124445026,-0.037428097100442814,-0.04935967355952586,0.003771241885086374
Matthews,NC,0.09463748096410973,-0.006381563380159383,0.08808848795500479,0.03605216551758472,0.15379347085585082,0.07443862252970468,-0.02425544789710743,-0.022746281305771943,0.036192034678945495
McDonough,GA,0.056230976436519864,0.06553582619946163,0.017038792209953524,0.2375665683171333,0.2205089580982429,-0.01828690059041871,-0.05383171320495028,-0.0683469686203727,0.028547392106295977
Casselberry,FL,0.05127684871050109,0.056284430900200855,-0.013881764637559968,0.030845131476771703,0.24545868577227958,0.0571003290534986,-0.013777265180731857,-0.01154486130904675,-0.018398333423516045
Saratoga Springs,NY,0.0,0.023326039999999937,-0.01716781811775636,0.07838908374235132,0.13760197918172246,0.0800322095843986,-0.07768029092863082,-0.05598197455069864,0.0769562665737018
Fredericksburg,VA,0.010751296172928138,0.03966789530175929,0.03687367273827058,0.041239977753939616,0.12897900477618962,0.048167260538509726,0.026243494380966403,0.03663532986928453,0.01993604492171208
Maryland Heights,MO,0.022281776748650728,0.006847659614714008,0.06586078502374981,0.008368788534312666,0.10819150052334692,0.07373482499263684,0.009246687410493726,0.0029542090149738964,0.04706625306811585
Forney,TX,0.0,0.0,-0.001545557365851269,0.02012248631783997,0.08238544332380071,0.11684174561795735,-0.010141615129031556,-0.08187506661568178,0.014570406753346532
King of Prussia,PA,0.003987230191826674,0.07285391226007776,0.005852246520920312,-0.009686463367944431,0.11320546122096453,-0.0006779222098072246,0.0073172649923527455,0.011585111959045102,0.04297906800171969
Fairfax,VA,-0.002180278824057691,0.03657183608372816,0.011706883600931528,-0.06470660608332945,0.1488928088027146,0.04424843110994581,0.0346267038377337,0.053513815972616285,0.021100847285572266
Simpsonville,SC,-0.14307899751217645,0.12487375657009858,-0.010384786324339701,0.03038228975043178,0.07113341542139073,0.1610905097914206,-0.021684406411867307,-0.021885150194718705,-0.0049458726017254095
Papillion,NE,0.0,0.0,0.032467437454344106,0.041839159096129785,0.04267927846367581,0.10949753307979804,0.012884107757905605,0.029646478246996955,0.01067518136250789
Harvey,LA,0.0,0.0,0.04036828359401112,-0.02739103973163559,0.1510489690752448,-0.019299910641035867,-0.002946803369786144,0.06873589295409377,-0.1011203932488921
Suwanee,GA,0.0023081875314860945,0.051572135944776276,0.04918437862345537,0.01354921251944008,0.23969948990303025,-0.018337359104893536,-0.03861101719995219,-0.009852300717619,-0.01194555758050675
Golden,CO,0.09081484285660624,0.02460951130820188,0.03633148341475634,0.0008431339560752704,0.142058592604291,0.06677268858710894,-0.0060769583776375535,-0.04993163660176503,0.05652281860207764
Maitland,FL,0.0874387148771818,0.060493715824042615,-0.002682007167454925,-0.08004382457469972,0.222431826261954,0.05546540618847251,-0.0433847212536006,0.0066058118863217,0.0030589595786021384
West Chester,PA,0.0064940506444881585,0.04591622677012985,0.017101959525685828,0.029832808629468577,0.17304486948980857,0.042137330324600875,-0.03311976875026523,0.006827413321462972,0.06700681435972111
Oxon Hill,MD,0.07730227328251615,0.04729799938833579,-0.036290420851633365,0.03367619285992007,0.05443810368711022,-9.619124717685779e-05,-0.04670308295504666,0.07695552105624293,-0.015402167480391915
Boerne,TX,-0.032118846096382936,-0.02169816306360084,0.014314255014931332,0.029575196248190272,0.2074997737962343,0.044379753992004334,-0.04910836923283657,-0.045781181792549974,0.015155825355315677
Panama City Beach,FL,0.07736266910232836,0.17435761163481733,0.05895880393510655,-0.06824458300670555,0.18512122873205605,-0.05754808761075281,-0.022862843016253853,-0.03093292272614656,0.012693841104173265
Norcross,GA,0.019156446018052442,0.09695270406965095,0.023732655546706338,0.06646747456359159,0.2586880560234468,0.03444256267953971,-0.032730850328988814,-0.033506599795111724,-0.038023189095810817
Conyers,GA,0.08093053582220877,0.09963165666921947,0.056925365695884356,0.10758248325677489,0.2194315119862864,-0.007733743933799886,0.0031835398925279534,-0.045827429237287665,0.037190252284729164
Glen Allen,VA,0.0016092466302615183,0.06502642740440656,0.09201150196162833,-0.027313415601938673,0.14931610179522048,0.08666978776427525,-0.00175990863518094,-0.031760471751310915,0.03826134289202443
Celebration,FL,0.031675038976010095,0.011998840147703582,0.02319952059748065,-0.05559782725839624,0.3258850822899928,0.03572723275566125,-0.06879899524897126,-0.007438380467748695,0.03208767096759346
Exton,PA,0.007965700277154486,0.19913832509472362,-0.012858173235488546,0.004938475558052602,0.17609669063621358,-0.00047548877279290913,0.026597957239109515,-0.0001514552473600439,0.038434057154964174
